,id,Idade,Faixa idade,Genero,Estado onde mora,uf onde mora,Regiao onde mora,Regiao de origem,Mudou de Estado?,Nivel de Ensino,Área de Formação,Qual sua situação atual de trabalho?,Setor,Numero de Funcionarios,Gestor?,Cargo como Gestor,Cargo Atual,Nivel,Faixa salarial,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Você participou de entrevistas de emprego nos últimos 6 meses?,Você pretende mudar de emprego nos próximos 6 meses?,Ainda não conhecia o Data Hackers
53,2bq8dtrim2qhse7f54xyki2bq8641r2k,39,35-39,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Não tenho graduação formal,,Empregado (CLT),Varejo,de 101 a 500,1.0,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",1
54,m9j93xsmhlqrjhrh2eeh8m9j93xgqrmm,33,30-34,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,de 1001 a 3000,1.0,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,de 1 a 2 anos,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
55,xw2xsa7a216o6so3nh3xfxw2xst2iqga,45,45-49,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Outras Engenharias,Freelancer,Área da Saúde,de 6 a 10,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,de 6 a 10 anos,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",0
56,a89ey1ldk084d0qp8t1a1a89ey1k8y6e,29,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Freelancer,Outro,de 501 a 1000,1.0,Gerente/Head/Diretor/VP,,,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,de 1 a 2 anos,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
57,q6uco9nn3k8ebg2lvbq6ucoi8grnwoip,37,35-39,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Marketing,Acima de 3000,1.0,Supervisor/Coordenador,,,de R$ 20.001/mês a R$ 25.000/mês,de 6 a 10 anos,Mais de 10 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
58,hqa2mc86vwizf9cwtgomnpl2hqa2mcmr,31,30-34,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Não tenho graduação formal,,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 51 a 100,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,Mais de 10 anos,,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
59,rvwz98n23k3xwbx07qcrvwz98nhiiwu7,52,50-54,Masculino,Piauí (PI),PI,Nordeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 1 a 5,1.0,Team Leader/Tech Leader,,,Menos de R$ 1.000/mês,Mais de 10 anos,de 4 a 5 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
60,fymmjh82h6iymxh77j6fymmjhvaz8lbn,0,55+,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Marketing,de 1 a 5,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
61,qiu8j4gxmkcuprqt2kqiu8ju2blns3f2,38,35-39,Masculino,São Paulo (SP),SP,Sudeste,Sudeste,1,Doutorado ou Phd,Química / Física,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,1.0,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,de 2 a 3 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
62,o24emd2if6kuyyf7dmuo3vtr1o24emd2,42,40-44,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Economia/ Administração / Contabilidade / Finanças,Servidor Público,Educação,Acima de 3000,1.0,Supervisor/Coordenador,,,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
63,jmjhv6bsbrckz2wjjhyk67ss6q9moecj,28,25-29,Masculino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,1.0,Team Leader/Tech Leader,,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,de 1 a 2 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",1
64,bdserw9mc6y8zbdserw9ofr5spqpiet7,38,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Mestrado,Química / Física,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 501 a 1000,1.0,Gerente/Head/Diretor/VP,,,Acima de R$ 40.001/mês,Mais de 10 anos,Mais de 10 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
65,khacbferq3jyl545x8cjokhac01uanky,25,25-29,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 51 a 100,1.0,Team Leader/Tech Leader,,,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 1 a 2 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Estou em busca de oportunidades, mas apenas fora do Brasil",0
66,508jm4e8jxpg64pw508jm4swd237a6hu,37,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 11 a 50,1.0,Gerente/Head/Diretor/VP,,,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,1
67,rc4qxiinkpnze8apj2oa6yrc4qxowr77,37,35-39,Masculino,,,Norte,Sudeste,1,Doutorado ou Phd,Outras,Empregado (CLT),Outro,de 1001 a 3000,1.0,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
68,cv3e62ckq2ql3revz4zgcv3e6v2lk4ps,36,35-39,Masculino,Rio Grande do Norte (RN),RN,Nordeste,Nordeste,1,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Público,Acima de 3000,1.0,Gerente/Head/Diretor/VP,,,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
69,nwgoa1lxmlah5mvnwgoiehkf0yszn5tv,27,25-29,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Agronegócios,Acima de 3000,1.0,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 2 a 3 anos,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,0
70,ue9kq34wxpugo4c0hv0qh2ue9kjh4cxt,33,30-34,Masculino,Rio Grande do Sul (RS),RS,Sul,,0,Mestrado,Outras,Empregado (CLT),Varejo,Acima de 3000,1.0,Gerente/Head/Diretor/VP,,,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Estou em busca de oportunidades, mas apenas fora do Brasil",1
71,4nvcw9f94jhl1ko4nvcw5ijk4lti5ndx,29,25-29,Feminino,São Paulo (SP),SP,Sudeste,Nordeste,1,Pós-graduação,Outras Engenharias,Empregado (CLT),Internet/Ecommerce,Acima de 3000,1.0,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
72,yrhjxwscdfl516bibgi0kyrhait8fbnf,30,30-34,Masculino,Alagoas (AL),AL,Nordeste,,0,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,1.0,Team Leader/Tech Leader,,,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,de 2 a 3 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
73,yrhjxwscdfl516bibgi0kyrhait8fbnf,30,30-34,Masculino,Alagoas (AL),AL,Nordeste,,0,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,1.0,Team Leader/Tech Leader,,,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,de 2 a 3 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
74,qlezaaco9fkaxrhv5gwqlezag2e0z426,28,25-29,Masculino,Santa Catarina (SC),SC,Sul,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 1 a 5,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
75,1hnypxd8fpejmk7nht6jk1hnypx8jbr4,26,25-29,Masculino,Pernambuco (PE),PE,Nordeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Internet/Ecommerce,de 101 a 500,1.0,Supervisor/Coordenador,,,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Menos de 1 ano,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
76,ysk9lzpssezpzysiyy286dvms7c07r1q,35,35-39,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),Outro,de 501 a 1000,1.0,Gerente/Head/Diretor/VP,,,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
77,tyrs1bcoerzng72vyktyrsrvw5s2a2fm,28,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Educação,de 1001 a 3000,1.0,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
78,6ta7qdmzipdiohc6ta7qabqje5i7ttly,26,25-29,Masculino,Paraná (PR),PR,Sul,Sul,1,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Área da Saúde,de 51 a 100,1.0,Team Leader/Tech Leader,,,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,de 4 a 5 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
79,t79mpmbuqv0ra9uikit79mpmc8j2lsn6,22,22-24,Feminino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Outro,de 6 a 10,1.0,Team Leader/Tech Leader,,,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
80,19xpflm0v8gkgclcrom19xp5t9lmtbds,34,30-34,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,1.0,Team Leader/Tech Leader,,,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
81,ifo09yp3bsnp89pwwifo097dsiu3938h,44,40-44,Masculino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Internet/Ecommerce,de 1 a 5,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Mais de 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
82,yuq2sb4pvtkp9yy8oos9yuq2scobe0a1,32,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Não tenho graduação formal,,Empreendedor ou Empregado (CNPJ),Varejo,de 1 a 5,1.0,Gerente/Head/Diretor/VP,,,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
83,im0u2dry2xt7li75ze5qlb915t9vnq66,42,40-44,Feminino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Outro,de 11 a 50,1.0,Team Leader/Tech Leader,,,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Mais de 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
84,y2lzzy67tv5o1y8ny2lziozbf29wbb54,28,25-29,Masculino,Pernambuco (PE),PE,Nordeste,,0,Pós-graduação,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Marketing,de 51 a 100,1.0,Team Leader/Tech Leader,,,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
85,y05q4gk67o2vwqxjf886t5y05q4gak4p,32,30-34,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,Sudeste,1,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Servidor Público,Setor Público,Acima de 3000,1.0,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
86,w2ldtqlmysdbwvw2ld6y5vl95mesliud,39,35-39,Masculino,Paraná (PR),PR,Sul,,0,Mestrado,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Servidor Público,Área da Saúde,Acima de 3000,1.0,Supervisor/Coordenador,,,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
87,w1lz0n4jclezs5lr5w1lz8cqo53j59dl,24,22-24,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 1 a 5,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Menos de 1 ano,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
88,sn09e4tfrwrwvh8wydtl5ji0sn09e4tf,35,35-39,Feminino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Internet/Ecommerce,de 1001 a 3000,1.0,Gerente/Head/Diretor/VP,,,de R$ 20.001/mês a R$ 25.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
89,2mym0245nggazj3269u0twmqbbm183bo,32,30-34,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empreendedor ou Empregado (CNPJ),Educação,de 1 a 5,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
90,q7coxmy9v9bmsk2r9oq7cox780e9istu,38,35-39,Masculino,Paraná (PR),PR,Sul,Sudeste,1,Graduação/Bacharelado,Outras,Empregado (CLT),Setor Automotivo,de 11 a 50,1.0,Gerente/Head/Diretor/VP,,,de R$ 4.001/mês a R$ 6.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
91,yblfh0cbth5qr3y8x0eyblf4jh815iz5,39,35-39,Masculino,Bahia (BA),BA,Nordeste,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),Agronegócios,de 51 a 100,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,Acima de R$ 40.001/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
92,6tghw8qi1yjtsiv27ce6tghw8qej3gmi,39,35-39,Masculino,Espírito Santo (ES),ES,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Agronegócios,de 1001 a 3000,1.0,Gerente/Head/Diretor/VP,,,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,de 4 a 5 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
93,aira71i53os4k511saira0kgtekk6y9k,35,35-39,Masculino,Bahia (BA),BA,Nordeste,,0,Mestrado,Estatística/ Matemática / Matemática Computacional,Servidor Público,Setor Público,de 101 a 500,1.0,Gerente/Head/Diretor/VP,,,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
